Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2017-09-15 00:00:00 UTC,0.0513779084421737,0.176432670802241,,0.263097964102092,0.0488312213839135,0.0137159512714162,0.512203826442307,0.15923960815814,,2.159024356278882
2017-09-16 00:00:00 UTC,0.032564124063558,0.212632117124167,,0.195912081455922,0.0420739561248825,0.113444501414333,0.561441658771078,0.134740843303218,,2.305526102054927
2017-09-17 00:00:00 UTC,0.0280454529631389,0.191221236011946,,0.152037578718918,0.0159903902464319,0.0322603549526237,0.10101303128504,0.0786004579254976,,3.859177353714067
2017-09-18 00:00:00 UTC,0.0254981310405711,0.159102684496922,,0.173354794090548,0.019723025693002,0.00819287678915468,0.0779558277642264,0.0713478020851138,,3.843306728720648
2017-09-19 00:00:00 UTC,0.0279230969332184,0.148076168527625,,0.166397599806544,0.0156810693960693,0.00356145180767303,0.056936862180303,0.0662511507315963,,3.607802430045151
2017-09-20 00:00:00 UTC,0.0205004851835327,0.140637740696061,,0.0994229418921169,0.00760862576579267,0.00217534771094657,0.0562790346610184,0.0649959454231204,,2.5943104611733028
2017-09-21 00:00:00 UTC,0.0273403261534911,0.141948445349637,,0.122480480258075,0.0102679687244489,0.00216432341968896,0.0553212450205011,0.0867309302030251,,2.6566944074248116
2017-09-22 00:00:00 UTC,0.026478899979648,0.151757686625904,,0.111570454373384,0.0164972993874066,0.00295840046086384,0.0612751153559916,0.0799024996255823,,3.704791115115746
2017-09-23 00:00:00 UTC,0.0249085709085422,0.128388081509291,,0.109059423213074,0.00681144019818231,0.00961825204846006,0.0616116277031085,0.0657687905511451,,3.4589974697166146
2017-09-24 00:00:00 UTC,0.0276043356267933,0.118526066083818,,0.105434285234578,0.00765349237154201,0.00585053010184409,0.0580886433048126,0.085552861081681,,3.360721506827294
2017-09-25 00:00:00 UTC,0.0233341968030383,0.103408152113314,,0.10572792701542,0.00377283010431638,0.00170161777808327,0.050854998817226,0.0758180996056807,,3.5025512396901823
2017-09-26 00:00:00 UTC,0.0288386135329722,0.10167056293735,,0.0971037623072343,0.0045001513175447,0.000651559197078452,0.0478632217066164,0.0535813741295887,,3.473052524681698
2017-09-27 00:00:00 UTC,0.0277712045829585,0.100552259604882,,0.085376773674551,0.00214059161700446,0.000848203024906177,0.0412063293578019,0.0665023289434898,,3.1698120184925123
2017-09-28 00:00:00 UTC,0.0198045981552976,0.0861943997663962,,0.0996715975972734,0.00350960234185569,0.000773216090070423,0.0531818477298647,0.0665454417528555,,3.4689257994510765
2017-09-29 00:00:00 UTC,0.0143770704940806,0.0935242383212007,,0.118033638636505,0.00555923588750696,0.00118460543689842,0.0563865439942413,0.079594341114742,,3.3820120820630013
2017-09-30 00:00:00 UTC,0.0169507288399326,0.0955258793578863,,0.0879331694934733,0.00287661640361576,0.0039108700119201,0.0706416078299638,0.0516599020604157,,3.350114898859513
2017-10-01 00:00:00 UTC,0.0154539932960912,0.10482782452926,,0.0865103705624758,0.00189819150773653,0.00426477361806616,0.0552398467144372,0.05480868070216,,3.330551260819872
2017-10-02 00:00:00 UTC,0.0136449724007731,0.104238312633208,,0.076215352725724,0.00134262393511835,0.00286987847193618,0.0530379799262134,0.0429229395716445,,3.9718727260311364
2017-10-03 00:00:00 UTC,0.0143714836047671,0.103120661191918,,0.0811636284931533,0.00144343012990407,0.000617276000419201,0.0409539839015889,0.0477896011368721,,4.467516838624618
2017-10-04 00:00:00 UTC,0.0144644202523453,0.109885893172107,,0.0822850948229523,0.00253962417070528,0.000929166487123892,0.0513006595113762,0.0441620841923814,,4.597536944986186
2017-10-05 00:00:00 UTC,0.0157527378716338,0.0866190679679862,,0.0928108444915673,0.0012060027044423,0.000536623089182653,0.053114854814082,0.0377163504446438,,4.149662259537563
2017-10-06 00:00:00 UTC,0.0147397192511267,0.0847750153042761,,0.0880622657690216,0.00079694380572579,0.000662011479996765,0.0482203137775659,0.0357222210700622,,4.119649263019083
2017-10-07 00:00:00 UTC,0.0127933656787929,0.0975881463013999,,0.0736208723282717,0.00145896702105838,0.00303385577710185,0.0399203042535629,0.0348630299423922,,4.0153405243344436
2017-10-08 00:00:00 UTC,0.0131359527077553,0.106223146091347,,0.0788289434218415,0.000714986257656091,0.000552020855864747,0.0521268868897096,0.0343661720907279,,3.950976145535152
2017-10-09 00:00:00 UTC,0.0164012708523808,0.0980393065667186,,0.093798546533542,0.00230735853000548,0.00153480546277215,0.0634875147176399,0.0495026705544488,,4.157628815363925
2017-10-10 00:00:00 UTC,0.0207425590691611,0.0934253461395481,,0.118895062951552,0.00429378945377864,0.00229139439971615,0.063243818083182,0.0477528059275653,,5.32673004403022
2017-10-11 00:00:00 UTC,0.0180011289851334,0.0990888249854509,,0.104627504506033,0.00186111356944746,0.00056392625187875,0.0551499390634067,0.0513481119007873,,5.174368291449643
2017-10-12 00:00:00 UTC,0.016339298243751,0.111491313059784,,0.0857273013000747,0.00692227140883404,0.00382146801002723,0.0570719583158672,0.0555171654451806,,4.689817972388851
2017-10-13 00:00:00 UTC,0.0251439286630412,0.108252557101603,,0.139902336471163,0.0121522573194922,0.00435928789410003,0.324885814337249,0.0850766132172073,,5.8678703198644895
2017-10-14 00:00:00 UTC,0.0183729436271493,0.121247972441033,,0.114138482418924,0.00630107779655149,0.0013207804705191,0.0963843839297669,0.0566657413618648,,7.421235179903625
2017-10-15 00:00:00 UTC,0.0208690566958308,0.126803457492163,,0.136207662035892,0.0085260948393265,0.00542917550253844,0.0692388006991634,0.0695118930511978,,7.606404161740424
2017-10-16 00:00:00 UTC,0.0162597114173402,0.110693602800749,,0.0889196057438199,0.00659397048675865,0.000943830857439725,0.0615186541686231,0.0713483405072687,,7.643062209050853
2017-10-17 00:00:00 UTC,0.0176036176131915,0.0988875647104875,,0.0833898083973073,0.00202256814424655,0.00128695702439969,0.0631530065477787,0.0614169539852407,,6.523531916992259
2017-10-18 00:00:00 UTC,0.0178562772473293,0.0996475592645441,,0.113878543295781,0.00236270243064451,0.0018564278606772,0.0635819078842977,0.0858139177533268,,6.4078826298800395
2017-10-19 00:00:00 UTC,0.0184161207436221,0.0960073485378963,,0.0857937082582117,0.0036112436048444,0.000790318158378572,0.0692506398329836,0.0659537667873208,,6.087775112048966
2017-10-20 00:00:00 UTC,0.0138788975851677,0.100734005518026,,0.09817707967182,0.00180251523617174,0.00133543774476569,0.0621096386549464,0.0809667584669403,,5.962272630711046
