Time,1Hash,AntPool,BTC.TOP,BTC.com,BTCC Pool,BW.COM,BitClub Network,BitFury,Bitcoin.com,F2Pool,GBMiners,SlushPool,Unknown,ViaBTC,others
2017-09-19 00:00:00 UTC,3.274308855119715e+17,1.5825826133078625e+18,1.2005799135438956e+18,,6.54861771023943e+17,1.6371544275598576e+17,3.274308855119715e+17,3.820026997639668e+17,1.0914362850399051e+17,1.0368644707879098e+18,3.274308855119715e+17,2.1828725700798102e+17,1.8008698703158433e+18,2.7285907125997626e+17,1.0914362850399051e+17
2017-09-20 00:00:00 UTC,1.6599972870154576e+17,9.406651293087593e+17,6.63998914806183e+17,,6.086656719056677e+17,1.6599972870154576e+17,1.106664858010305e+17,3.319994574030915e+17,1.106664858010305e+17,6.086656719056677e+17,1.6599972870154576e+17,5.5333242900515245e+17,1.4386643154133965e+18,6.63998914806183e+17,
2017-09-21 00:00:00 UTC,3.241387723715001e+17,1.836786376771834e+18,1.8908095055004173e+18,,8.643700596573336e+17,1.6206938618575005e+17,2.160925149143334e+17,4.8620815855725024e+17,3.241387723715001e+17,5.942544160144169e+17,5.402312872858335e+16,3.7816190110008346e+17,1.4046013469431672e+18,9.724163171145005e+17,
2017-09-22 00:00:00 UTC,,1.3144612393095956e+18,3.286153098273989e+17,,9.310767111776302e+17,1.6430765491369946e+17,1.6430765491369946e+17,4.3815374643653184e+17,2.1907687321826592e+17,9.310767111776302e+17,2.738460915228324e+17,3.833845281319653e+17,1.8621534223552604e+18,5.476921830456648e+17,5.476921830456648e+16
2017-09-23 00:00:00 UTC,5.482180486387319e+16,2.028406779963308e+18,8.771488778219711e+17,,6.578616583664782e+17,2.7410902431936595e+17,3.289308291832391e+17,4.9339624377485875e+17,,1.0416142924135905e+18,5.482180486387319e+16,7.675052680942246e+17,2.028406779963308e+18,3.289308291832391e+17,1.6446541459161955e+17
2017-09-24 00:00:00 UTC,3.862413427976281e+17,1.2690786977636355e+18,1.2690786977636355e+18,,5.5177334685375443e+17,3.862413427976281e+17,2.207093387415018e+17,2.7588667342687722e+17,1.103546693707509e+17,8.276600202806317e+17,3.310640081122527e+17,2.7588667342687722e+17,1.5449653711905124e+18,5.5177334685375443e+17,
2017-09-25 00:00:00 UTC,1.64934776092212e+17,1.044586915250676e+18,9.896086565532719e+17,,5.4978258697404e+17,,3.84847810881828e+17,3.29869552184424e+17,2.19913034789616e+17,4.39826069579232e+17,1.64934776092212e+17,4.39826069579232e+17,1.869260795711736e+18,1.64934776092212e+17,1.09956517394808e+17
2017-09-26 00:00:00 UTC,1.0893038630650203e+17,1.0893038630650204e+18,1.0348386699117693e+18,,5.991171246857612e+17,1.0893038630650203e+17,3.267911589195061e+17,4.357215452260081e+17,,9.803734767585183e+17,1.6339557945975306e+17,4.357215452260081e+17,1.6339557945975304e+18,5.446519315325102e+17,5.4465193153251016e+16
2017-09-27 00:00:00 UTC,2.2124255886170912e+17,1.4380766326011092e+18,1.1062127943085457e+18,,7.743489560159818e+17,2.2124255886170912e+17,2.2124255886170912e+17,3.3186383829256365e+17,1.1062127943085456e+17,1.0509021545931183e+18,1.1062127943085456e+17,6.637276765851273e+17,1.4933872723165366e+18,3.3186383829256365e+17,5.531063971542728e+16
2017-09-28 00:00:00 UTC,2.734857760357285e+17,1.7503089666286625e+18,1.4221260353857884e+18,,5.46971552071457e+17,1.0939431041429141e+17,3.2818293124287424e+17,4.9227439686431136e+17,1.0939431041429141e+17,7.110630176928942e+17,2.734857760357285e+17,7.6576017290004e+17,1.859703277042954e+18,9.29851638521477e+17,1.0939431041429141e+17
2017-09-29 00:00:00 UTC,3.321157906085908e+17,1.7159315848110523e+18,1.1070526353619693e+18,,7.195842129852801e+17,2.7676315884049232e+17,4.981736859128862e+17,3.321157906085908e+17,2.2141052707239386e+17,6.088789494490831e+17,3.321157906085908e+17,5.5352631768098464e+17,1.3284631624343631e+18,1.2177578988981663e+18,1.1070526353619693e+17
2017-09-30 00:00:00 UTC,5.455108457602421e+16,1.527430368128678e+18,7.091640994883146e+17,,5.4551084576024205e+17,1.0910216915204842e+17,3.273065074561452e+17,2.1820433830409683e+17,5.455108457602421e+16,6.546130149122904e+17,2.1820433830409683e+17,3.818575920321695e+17,1.854736875584823e+18,7.63715184064339e+17,1.0910216915204842e+17
2017-10-01 00:00:00 UTC,2.1884418940002464e+17,1.5319093258001723e+18,,,5.471104735000616e+17,1.0942209470001232e+17,2.1884418940002464e+17,2.735552367500308e+17,5.471104735000616e+16,1.367776183750154e+18,3.282662841000369e+17,8.206657102500924e+17,1.1489319943501293e+18,3.282662841000369e+17,1.641331420500185e+17
2017-10-02 00:00:00 UTC,1.1116116908823587e+17,1.778578705411774e+18,9.448699372500047e+17,,7.225475990735332e+17,5.558058454411794e+16,1.667417536323538e+17,3.334835072647076e+17,1.667417536323538e+17,8.33708768161769e+17,1.667417536323538e+17,5.002252608970614e+17,1.5562563672353021e+18,9.448699372500047e+17,5.558058454411794e+16
2017-10-03 00:00:00 UTC,3.3699164935569837e+17,1.572627696993259e+18,1.6849582467784916e+18,,8.986443982818624e+17,1.123305497852328e+17,3.9315692424831475e+17,3.3699164935569837e+17,5.61652748926164e+16,9.548096731744788e+17,1.6849582467784918e+17,6.739832987113967e+17,2.1342804459194232e+18,8.424791233892458e+17,1.123305497852328e+17
2017-10-04 00:00:00 UTC,1.6618125253289194e+17,2.0495687812390008e+18,3.877562559100812e+17,,4.431500067543785e+17,5.539375084429731e+16,2.2157500337718925e+17,3.877562559100812e+17,,1.1078750168859462e+18,5.539375084429731e+16,3.877562559100812e+17,1.606418774484622e+18,5.539375084429731e+17,
2017-10-05 00:00:00 UTC,5.618815759858016e+16,1.7418328855559852e+18,3.3712894559148096e+17,,6.742578911829619e+17,1.1237631519716032e+17,1.6856447279574048e+17,5.6188157598580166e+17,5.618815759858016e+16,5.6188157598580166e+17,1.6856447279574048e+17,3.3712894559148096e+17,1.460892097563084e+18,7.30446048781542e+17,5.618815759858016e+16
2017-10-06 00:00:00 UTC,5.5689649439536e+16,2.060517029262832e+18,1.5036205348674721e+18,,4.45517195516288e+17,1.67068948318608e+17,3.34137896637216e+17,3.34137896637216e+17,,7.79655092153504e+17,2.22758597758144e+17,3.89827546076752e+17,1.782068782065152e+18,8.3534474159304e+17,
2017-10-07 00:00:00 UTC,5.565176750817114e+16,2.2260707003268457e+18,1.558249490228792e+18,,2.782588375408557e+17,2.2260707003268454e+17,2.2260707003268454e+17,3.339106050490269e+17,1.6695530252451344e+17,7.79124745114396e+17,5.565176750817114e+16,6.678212100980538e+17,1.2799906526879363e+18,8.904282801307382e+17,5.565176750817114e+16
2017-10-08 00:00:00 UTC,2.269426199403473e+17,1.9857479244780388e+18,1.0212417897315626e+18,,7.375635148061286e+17,1.1347130997017365e+17,2.8367827492543408e+17,3.9714958489560774e+17,2.269426199403473e+17,1.0212417897315626e+18,2.8367827492543408e+17,3.9714958489560774e+17,2.212690544418386e+18,1.3049200646569969e+18,1.1347130997017365e+17
2017-10-09 00:00:00 UTC,1.651276374304541e+17,1.8164040117349952e+18,1.7613614659248435e+18,,7.155530955319677e+17,1.651276374304541e+17,2.2017018324060544e+17,2.7521272905075683e+17,5.504254581015136e+16,6.05468003911665e+17,5.504254581015136e+16,3.852978206710596e+17,1.7613614659248435e+18,6.605105497218164e+17,2.2017018324060544e+17
2017-10-10 00:00:00 UTC,,1.5271776500799521e+18,9.615562981984883e+17,,5.090592166933174e+17,3.393728111288782e+17,2.8281067594073187e+17,3.959349463170246e+17,1.696864055644391e+17,1.1878048389510738e+18,2.8281067594073187e+17,5.090592166933174e+17,1.809988326020684e+18,1.0181184333866348e+18,5.6562135188146376e+16
2017-10-11 00:00:00 UTC,2.2387180960385987e+17,1.2872629052221942e+18,1.343230857623159e+18,,6.716154288115795e+17,2.2387180960385987e+17,2.2387180960385987e+17,2.2387180960385987e+17,5.596795240096497e+16,7.835513336135095e+17,2.2387180960385987e+17,3.9177566680675475e+17,1.343230857623159e+18,7.275833812125445e+17,5.596795240096497e+16
2017-10-12 00:00:00 UTC,2.2046683740348365e+17,1.4330344431226437e+18,7.716339309121928e+17,,4.960503841578382e+17,5.511670935087091e+16,5.511670935087092e+17,2.2046683740348365e+17,,9.921007683156764e+17,2.755835467543546e+17,8.818673496139346e+17,1.4881511524735148e+18,9.369840589648055e+17,1.1023341870174182e+17
2017-10-13 00:00:00 UTC,1.6557889869721533e+17,1.600596020739748e+18,6.071226285564562e+17,,6.071226285564562e+17,5.519296623240511e+16,2.2077186492962045e+17,1.6557889869721533e+17,1.1038593246481022e+17,8.830874597184818e+17,5.519296623240511e+16,6.071226285564562e+17,1.600596020739748e+18,8.830874597184818e+17,
2017-10-14 00:00:00 UTC,5.583458901367503e+16,1.507533903369226e+18,1.0050226022461505e+18,,5.0251130112307526e+17,1.1166917802735006e+17,3.9084212309572525e+17,2.2333835605470013e+17,5.583458901367503e+16,6.141804791504255e+17,5.583458901367503e+16,3.3500753408205024e+17,1.898376026464951e+18,7.816842461914505e+17,3.350075340820502e+17
2017-10-15 00:00:00 UTC,1.1763587375610051e+17,1.9409919169756585e+18,1.646902232585407e+18,,6.469973056585528e+17,1.764538106341508e+17,4.1172555814635174e+17,6.469973056585528e+17,2.3527174751220102e+17,9.999049269268543e+17,4.1172555814635174e+17,6.469973056585528e+17,1.9998098538537085e+18,1.2939946113171057e+18,2.9408968439025126e+17
2017-10-16 00:00:00 UTC,5.954457551399999e+16,1.8458818409339999e+18,1.3695252368219999e+18,,5.9544575514e+17,4.7635660411199994e+17,2.9772287757e+17,5.9544575514e+17,1.1908915102799998e+17,7.74079481682e+17,1.1908915102799998e+17,7.74079481682e+17,2.2031492940179996e+18,9.527132082239999e+17,1.78633726542e+17
2017-10-17 00:00:00 UTC,1.1892521126384805e+17,1.6054903520619487e+18,1.0108642957427084e+18,,1.1892521126384804e+18,5.9462605631924024e+16,5.351634506873162e+17,2.378504225276961e+17,1.1892521126384805e+17,8.324764788469364e+17,1.7838781689577206e+17,8.324764788469364e+17,2.0217285914854167e+18,8.919390844788603e+17,1.1892521126384805e+17
2017-10-18 00:00:00 UTC,3.047769683046977e+17,2.0115279908110047e+18,1.5238848415234885e+18,,6.705093302703348e+17,2.4382157464375814e+17,1.2191078732187907e+17,3.047769683046977e+17,1.8286618098281862e+17,7.314647239312745e+17,,6.095539366093955e+17,1.6457956288453676e+18,8.533755112531535e+17,
2017-10-19 00:00:00 UTC,1.739487472502882e+17,2.0873849670034583e+18,1.3915899780023055e+18,,6.957949890011528e+17,2.3193166300038426e+17,2.3193166300038426e+17,3.478974945005764e+17,5.798291575009606e+16,1.0436924835017292e+18,3.478974945005764e+17,8.117608205013449e+17,1.9134362197531704e+18,9.857095677516332e+17,
2017-10-20 00:00:00 UTC,,1.9707010349364419e+18,1.7915463953967654e+18,,1.015209624058167e+18,2.9859106589946086e+17,4.777457054391375e+17,4.1802749225924525e+17,2.3887285271956874e+17,4.1802749225924525e+17,2.9859106589946086e+17,5.971821317989217e+17,1.7318281822168732e+18,1.37351890313752e+18,5.9718213179892184e+16
